Baga Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.03.01--2025.03.31),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-04-16 01:09:04 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,NA,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
Baga Navtara,24-25/T1-155402,-,201769263977325,2025-03-24,12:31:28 PM,12:58:30 PM,02:12:31 PM,SWIGGY,NA,-,218.00,60.00,158.00,168.50,10.00,0.25,0.25,0,158.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,169.00,0,-,
Baga Navtara,24-25/T1-155406,-,201770206270321,2025-03-24,12:47:28 PM,01:02:40 PM,02:17:22 PM,SWIGGY,NA,-,249.00,62.50,186.50,197.00,10.00,0.25,0.25,0,186.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,197.00,0,-,
Baga Navtara,24-25/T1-155410,-,201771478236266,2025-03-24,01:08:30 PM,01:22:37 PM,02:17:30 PM,SWIGGY,NA,-,249.00,62.50,186.50,197.00,10.00,0.25,0.25,0,186.50,0,0,0,0.00,0.00,0,0,0,0,0,0,0,197.00,0,-,
Baga Navtara,24-25/T1-155413,-,201771783324522,2025-03-24,01:13:31 PM,02:09:53 PM,02:17:41 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
Baga Navtara,24-25/T1-155417,-,201772146982591,2025-03-24,01:19:32 PM,01:29:58 PM,02:32:36 PM,SWIGGY,NA,-,239.00,60.00,179.00,189.50,10.00,0.25,0.25,0,179.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,190.00,0,-,
Baga Navtara,24-25/T1-155425,-,201773068018612,2025-03-24,01:35:11 PM,01:50:38 PM,02:43:36 PM,SWIGGY,NA,-,317.00,62.49,254.50,265.00,10.00,0.25,0.25,79.48,175.02,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,265.00,0,-,
Baga Navtara,24-25/T1-155426,-,201773227598010,2025-03-24,01:38:11 PM,01:53:24 PM,02:43:42 PM,SWIGGY,NA,-,348.00,62.49,285.50,296.00,10.00,0.25,0.25,0,285.50,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,296.00,0,-,
Baga Navtara,24-25/T1-155427,-,201773230921085,2025-03-24,01:38:12 PM,01:53:37 PM,02:43:48 PM,SWIGGY,NA,-,182.00,54.60,127.40,137.90,10.00,0.25,0.25,0,127.40,0,0,0,0.00,0.10,0,0,0,0,0,0,0,138.00,0,-,
Baga Navtara,24-25/T1-155430,-,201773467729981,2025-03-24,01:42:12 PM,02:02:18 PM,02:43:54 PM,SWIGGY,NA,-,268.00,62.49,205.50,216.00,10.00,0.25,0.25,0,205.51,0,0,0,0.00,-0.00,0,0,0,0,0,0,0,216.00,0,-,
Baga Navtara,24-25/T1-155431,-,201773606560046,2025-03-24,01:44:11 PM,02:02:42 PM,02:43:59 PM,SWIGGY,NA,-,219.00,60.00,159.00,169.50,10.00,0.25,0.25,0,159.00,0,0,0,0.00,0.50,0,0,0,0,0,0,0,170.00,0,-,
