KTC Navtara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BillWise_Sales(2025.02.01--2025.02.28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Generated On : 2025-05-14 03:42:56 pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deployment,Bill No.,Advance Number,Order Id,Bill Date,Bill Open Time,Print Time,Close Time,Tab Name,Table No.,Covers,Sales,Discount,Net Sales,Gross Bill Amount,Packaging Charge [CART - SWIGGY],CGST,SGST,BEVERAGE,FOOD,CGST_Ecom@2.5%,SGST_Ecom@2.5%,Total Service Charge,Round Off,Cash,Credit Card,Debit Card,Coupon,BTC,TTR,Smart Card,Swiggy,Total Tip,Offer Code,
KTC Navtara,25-26/T1-120339,-,197440052933166,2025-02-02,09:59:11 AM,10:21:52 AM,10:33:29 AM,SWIGGY,NA,-,346.00,90.00,256.00,266.50,10.00,0.25,0.25,0,256.00,0,0,0.00,0.50,0,0,0,0,0,0,0,267.00,0,-,
KTC Navtara,25-26/T1-120340,-,197440580419370,2025-02-02,10:07:12 AM,10:31:46 AM,10:44:04 AM,SWIGGY,NA,-,324.00,42.00,282.00,292.50,10.00,0.25,0.25,0,282.00,0,0,0.00,0.50,0,0,0,0,0,0,0,293.00,0,-,
KTC Navtara,25-26/T1-120343,-,197440865696259,2025-02-02,10:12:12 AM,10:36:58 AM,10:44:08 AM,SWIGGY,NA,-,267.00,59.99,207.00,217.50,10.00,0.25,0.25,30.24,176.76,0,0,0.00,0.50,0,0,0,0,0,0,0,218.00,0,-,
KTC Navtara,25-26/T1-120351,-,197442239817754,2025-02-02,10:35:13 AM,10:48:00 AM,10:59:30 AM,SWIGGY,NA,-,424.00,101.50,322.50,333.00,10.00,0.25,0.25,0,322.50,0,0,0.00,0.00,0,0,0,0,0,0,0,333.00,0,-,
KTC Navtara,25-26/T1-120355,-,197443934234163,2025-02-02,11:03:13 AM,11:10:11 AM,11:18:21 AM,SWIGGY,NA,-,206.00,39.00,167.00,177.50,10.00,0.25,0.25,0,166.99,0,0,0.00,0.50,0,0,0,0,0,0,0,178.00,0,-,
KTC Navtara,25-26/T1-120361,-,197446026600055,2025-02-02,11:38:15 AM,12:01:58 PM,12:21:53 PM,SWIGGY,NA,-,340.00,76.10,263.90,280.03,10.00,0.25,0.25,67.53,196.37,2.81,2.81,0.00,-0.03,0,0,0,0,0,0,0,280.00,0,-,
KTC Navtara,25-26/T1-120362,-,197447784726797,2025-02-02,12:08:15 PM,12:31:11 PM,12:39:12 PM,SWIGGY,NA,-,209.00,60.00,149.00,159.50,10.00,0.25,0.25,0,149.00,0,0,0.00,0.50,0,0,0,0,0,0,0,160.00,0,-,
KTC Navtara,25-26/T1-120366,-,197448943239353,2025-02-02,12:27:17 PM,12:34:50 PM,12:50:22 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,25-26/T1-120367,-,197449198418921,2025-02-02,12:30:17 PM,12:42:18 PM,12:52:41 PM,SWIGGY,NA,-,208.00,59.99,148.00,158.50,10.00,0.25,0.25,0,148.00,0,0,0.00,0.50,0,0,0,0,0,0,0,159.00,0,-,
KTC Navtara,25-26/T1-120368,-,197449361540938,2025-02-02,12:33:17 PM,12:48:25 PM,01:04:45 PM,SWIGGY,NA,-,317.00,75.00,242.00,252.50,10.00,0.25,0.25,0,242.01,0,0,0.00,0.50,0,0,0,0,0,0,0,253.00,0,-,
KTC Navtara,25-26/T1-120369,-,197449454929855,2025-02-02,12:35:17 PM,12:44:28 PM,01:04:52 PM,SWIGGY,NA,-,367.00,75.00,292.00,302.50,10.00,0.25,0.25,0,292.00,0,0,0.00,0.50,0,0,0,0,0,0,0,303.00,0,-,
KTC Navtara,25-26/T1-120372,-,197449992084976,2025-02-02,12:43:17 PM,12:55:20 PM,01:11:59 PM,SWIGGY,NA,-,326.00,74.99,251.01,261.51,10.00,0.25,0.25,60.06,190.96,0,0,0.00,0.49,0,0,0,0,0,0,0,262.00,0,-,
